symA,symB,S_cos,S_wcos,S_dot,same_group,period_distance
Cl,Zr,-3.722523607052e-01,-2.328901141315e-01,-3.710376729901e+00,0,2.000000000000e+00
Cl,Nb,-6.055545997960e-01,-5.491974766384e-01,-1.108362571511e+01,0,2.000000000000e+00
Cl,Mo,-1.279255833932e-01,-4.015922492030e-02,-7.258649896157e+00,0,2.000000000000e+00
Cl,Tc,-2.777962125983e-01,-1.398816845053e-01,-2.370953320865e+00,0,2.000000000000e+00
Cl,Ru,-2.643755488945e-01,-1.059163450197e-01,-2.328724391121e+00,0,2.000000000000e+00
Cl,Rh,-3.025207697760e-01,-1.596287494773e-01,-2.878899441630e+00,0,2.000000000000e+00
Cl,Pd,-6.028870943539e-01,-5.499635967152e-01,-1.104788296893e+01,0,2.000000000000e+00
Cl,Ag,1.424920560051e-01,4.137240187868e-01,9.282120165918e-01,0,2.000000000000e+00
Cl,Cd,4.914978102442e-01,6.308762236049e-01,3.139297627467e+00,0,2.000000000000e+00
Cl,In,-5.122160307450e-02,1.919907414186e-01,-4.004145811379e-01,0,2.000000000000e+00
Cl,Sn,3.684918442017e-01,5.659137097393e-01,2.294462158640e+00,0,2.000000000000e+00
Cl,Sb,3.343490449560e-01,4.552816230187e-01,2.251550843293e+00,0,2.000000000000e+00
Cl,Te,4.834867034827e-01,6.213923117459e-01,3.253234045751e+00,0,2.000000000000e+00
Cl,I,7.837033631793e-01,8.578344275324e-01,5.668660617031e+00,1,2.000000000000e+00
Cl,Xe,4.956947259321e-01,7.377093531394e-01,7.702205568840e+00,0,2.000000000000e+00
Cl,Cs,-4.226439313339e-01,-4.169513056414e-02,-3.398861230562e+00,0,3.000000000000e+00
Cl,Ba,-2.092004752566e-01,1.113777869845e-01,-2.309038957514e+00,0,3.000000000000e+00
Cl,La,-3.456975881707e-01,-1.768076582288e-01,-3.239847291735e+00,0,3.000000000000e+00
Cl,Ce,-2.392221036271e-01,-2.922295183135e-02,-3.451208875275e+00,0,3.000000000000e+00
Cl,Pr,-4.468906860071e-01,-2.623536109657e-01,-4.899771870822e+00,0,3.000000000000e+00
Cl,Nd,-2.970512547807e-01,-7.775228355688e-02,-3.600472398481e+00,0,3.000000000000e+00
Cl,Pm,-4.055276973013e-01,-2.952791452119e-01,-4.325859697706e+00,0,3.000000000000e+00
Cl,Sm,-3.318493236281e-01,-1.567701501547e-01,-3.519319220501e+00,0,3.000000000000e+00
Cl,Eu,-1.383935053253e-01,5.191120431140e-02,-1.593071867170e+00,0,3.000000000000e+00
Cl,Gd,-2.365578520994e-01,-4.501272633974e-02,-2.529122923499e+00,0,3.000000000000e+00
Cl,Tb,-3.328749258839e-01,-1.251065916270e-01,-3.786489333742e+00,0,3.000000000000e+00
Cl,Dy,-1.888462893147e-01,3.135526528248e-04,-2.312423532418e+00,0,3.000000000000e+00
Cl,Ho,-4.400153579031e-01,-2.806446232632e-01,-4.363757035170e+00,0,3.000000000000e+00
Cl,Er,-1.883597763404e-01,-2.732125393578e-03,-2.234248362955e+00,0,3.000000000000e+00
Cl,Tm,-1.781232338807e-01,3.221574302748e-02,-2.188996575468e+00,0,3.000000000000e+00
Cl,Yb,-1.857492978015e-01,1.257936706147e-02,-1.327345387009e+00,0,3.000000000000e+00
Cl,Lu,-2.256480667808e-01,-8.500951209376e-02,-2.014260600408e+00,0,3.000000000000e+00
Cl,Hf,-2.886463374580e-01,-3.138522167392e-02,-6.089415682590e+00,0,3.000000000000e+00
Cl,Ta,-2.946309498691e-01,-1.646544668779e-01,-2.656499435999e+00,0,3.000000000000e+00
Cl,W,-2.151871175249e-01,6.014427775572e-02,-4.546509965278e+00,0,3.000000000000e+00
Cl,Re,-1.770729713217e-01,-2.044695596869e-04,-1.360511436246e+00,0,3.000000000000e+00
Cl,Os,-2.058922003413e-01,-5.688509272706e-02,-1.720194514535e+00,0,3.000000000000e+00
Cl,Ir,-1.589261819370e-01,-2.672949314569e-02,-1.261543435651e+00,0,3.000000000000e+00
Cl,Pt,1.463666252372e-01,2.728002351471e-01,9.898466242567e-01,0,3.000000000000e+00
Cl,Au,1.624447271800e-01,1.401072125523e-01,1.192752085980e+00,0,3.000000000000e+00
Cl,Hg,6.079332429174e-01,8.168975221743e-01,5.551392552931e+00,0,3.000000000000e+00
Cl,Tl,-4.548129891356e-02,1.023096965111e-01,-3.503128442903e-01,0,3.000000000000e+00
Cl,Pb,2.558466597499e-01,4.872391475875e-01,1.676827107259e+00,0,3.000000000000e+00
Cl,Bi,-8.189896746391e-02,6.029896598327e-02,-2.723469049693e+00,0,3.000000000000e+00
Cl,Po,4.202682537473e-03,9.900144647789e-02,3.562540458852e-02,0,3.000000000000e+00
Cl,At,-1.626059252124e-01,-3.086985351001e-01,-4.928171923976e+00,1,3.000000000000e+00
Cl,Rn,1.765847367872e-01,3.879828104917e-01,1.838333042330e+00,0,3.000000000000e+00
Cl,Fr,-1.322626128450e-01,-1.656761629401e-01,-4.798613609740e+00,0,4.000000000000e+00
Cl,Ra,-2.934060523472e-01,-5.075783380282e-02,-2.384766082924e+00,0,4.000000000000e+00
Cl,Ac,-4.194723209516e-01,-2.720070064148e-01,-4.534390587900e+00,0,4.000000000000e+00
Cl,Th,-1.118834349307e-01,8.329163818767e-02,-3.163942033715e+00,0,4.000000000000e+00
Cl,Pa,-4.213755473000e-01,-5.554336644335e-01,-6.814875972202e+00,0,4.000000000000e+00
Cl,U,-3.874712917362e-01,-5.244843091308e-01,-6.279593197700e+00,0,4.000000000000e+00
Cl,Np,-4.038593558870e-01,-5.548763964881e-01,-6.533621038981e+00,0,4.000000000000e+00
Cl,Pu,-4.111904404098e-01,-5.524594757531e-01,-6.652646855917e+00,0,4.000000000000e+00
Cl,Am,-4.454073581385e-01,-6.046800114085e-01,-7.517159298175e+00,0,4.000000000000e+00
Cl,Cm,-4.026614376259e-01,-5.414709831869e-01,-6.545702166494e+00,0,4.000000000000e+00
Cl,Bk,-3.904280891178e-01,-5.309740992078e-01,-6.320160442008e+00,0,4.000000000000e+00
Cl,Cf,-4.189832851144e-01,-5.835866447338e-01,-6.951078633274e+00,0,4.000000000000e+00
Cl,Es,-4.262712106568e-01,-6.004029428377e-01,-7.554657375709e+00,0,4.000000000000e+00
Cl,Fm,-3.565723974861e-01,-4.786055186330e-01,-8.965027316159e+00,0,4.000000000000e+00
Cl,Md,-3.525751755873e-01,-4.755892509212e-01,-8.866736461121e+00,0,4.000000000000e+00
Cl,No,-3.506058834970e-01,-4.741030504720e-01,-8.818433526647e+00,0,4.000000000000e+00
Cl,Lr,-4.245601238515e-01,-5.299960106401e-01,-1.070547752786e+01,0,4.000000000000e+00
Cl,Rf,-3.781259048340e-01,-4.948674043217e-01,-9.501414553651e+00,0,4.000000000000e+00
Cl,Db,-3.416596579483e-01,-4.673492327840e-01,-8.599946997447e+00,0,4.000000000000e+00
Cl,Sg,-2.948740856580e-01,-4.319074470294e-01,-7.476622939873e+00,0,4.000000000000e+00
Cl,Bh,-3.007778508418e-01,-4.363959020600e-01,-7.617038447070e+00,0,4.000000000000e+00
Cl,Hs,-3.066691097431e-01,-4.408692403495e-01,-7.757453954266e+00,0,4.000000000000e+00
Ar,K,-2.671628743261e-02,-4.695260100518e-03,-2.833916458935e+00,0,1.000000000000e+00
Ar,Ca,3.815981452911e-01,3.503426384906e-01,9.355009196619e+00,0,1.000000000000e+00
Ar,Sc,-3.930160154033e-01,-1.819949459696e-02,-6.695974533368e+00,0,1.000000000000e+00
Ar,Ti,-3.471015527084e-01,-5.585286878028e-02,-8.229628832579e+00,0,1.000000000000e+00
Ar,V,-3.890608158884e-01,-9.367546270090e-02,-9.077621151633e+00,0,1.000000000000e+00
Ar,Cr,6.706908692964e-03,1.730328750106e-01,1.742240903415e-01,0,1.000000000000e+00
Ar,Mn,3.412378890491e-01,2.974491458106e-01,7.729064616748e+00,0,1.000000000000e+00
Ar,Fe,-1.633239439889e-02,1.662647015917e-01,-7.411652448729e-01,0,1.000000000000e+00
Ar,Co,-5.741605923887e-01,-5.109085208367e-01,-2.190622362984e+01,0,1.000000000000e+00
Ar,Ni,-5.443353923769e-01,-1.565909797915e-01,-8.405707679633e+00,0,1.000000000000e+00
Ar,Cu,2.975473336727e-01,4.352333948955e-01,4.007607610576e+00,0,1.000000000000e+00
Ar,Zn,7.186596181429e-01,7.463319325351e-01,1.480869610170e+01,0,1.000000000000e+00
Ar,Ga,-3.594353853948e-01,-2.264098987435e-02,-4.566899706079e+00,0,1.000000000000e+00
Ar,Ge,2.065813518408e-01,4.157630587186e-01,3.863190951426e+00,0,1.000000000000e+00
Ar,As,-1.425065563466e-01,1.744480100201e-01,-1.841003520831e+00,0,1.000000000000e+00
Ar,Se,-8.830267304378e-02,3.220061004434e-01,-1.312755838697e+00,0,1.000000000000e+00
Ar,Br,3.714118906004e-01,5.929820660107e-01,8.886005494185e+00,0,1.000000000000e+00
Ar,Kr,6.743860456611e-01,9.357426687260e-01,3.459716176719e+01,1,1.000000000000e+00
Ar,Rb,-5.167410329736e-01,-2.469331298059e-01,-8.430776237419e+00,0,2.000000000000e+00
Ar,Sr,6.063476651683e-02,1.518950748466e-01,9.043291688930e-01,0,2.000000000000e+00
Ar,Y,-1.164207550932e-01,-1.721097946439e-01,-1.274668814203e+01,0,2.000000000000e+00
Ar,Zr,-6.838853091786e-01,-4.600225641986e-01,-1.423282558197e+01,0,2.000000000000e+00
Ar,Nb,-5.733899830812e-01,-5.100267874476e-01,-2.191320752367e+01,0,2.000000000000e+00
Ar,Mo,2.548483295521e-01,1.443074715621e-01,3.019308853728e+01,0,2.000000000000e+00
Ar,Tc,-5.955476858751e-01,-3.606355374315e-01,-1.061305782502e+01,0,2.000000000000e+00
Ar,Ru,-6.040940221160e-01,-3.375246428716e-01,-1.111037325703e+01,0,2.000000000000e+00
Ar,Rh,-6.849164653523e-01,-4.086575548238e-01,-1.360931327024e+01,0,2.000000000000e+00
Ar,Pd,-5.716873537324e-01,-5.099605784485e-01,-2.187403833160e+01,0,2.000000000000e+00
Ar,Ag,1.462922078381e-01,2.963882190221e-01,1.989779873089e+00,0,2.000000000000e+00
Ar,Cd,2.764345411978e-01,4.765006878794e-01,3.686638197697e+00,0,2.000000000000e+00
Ar,In,-5.304922854319e-01,-1.922201304328e-01,-8.658907414073e+00,0,2.000000000000e+00
Ar,Sn,-3.928804580526e-01,5.711481991016e-02,-5.107880785564e+00,0,2.000000000000e+00
Ar,Sb,-1.714201978551e-01,1.197576649290e-01,-2.410299269565e+00,0,2.000000000000e+00
Ar,Te,-2.495310467808e-01,1.681054425760e-01,-3.505763926219e+00,0,2.000000000000e+00
Ar,I,2.672921635753e-01,5.110665492606e-01,4.036846893492e+00,0,2.000000000000e+00
Ar,Xe,8.931651870756e-01,9.195422360895e-01,2.897743233473e+01,1,2.000000000000e+00
Ar,Cs,-5.624986851073e-01,-3.084027871875e-01,-9.445122900700e+00,0,3.000000000000e+00
Ar,Ba,2.195577864386e-03,6.378661738545e-02,5.059932726609e-02,0,3.000000000000e+00
Ar,La,-6.300787183795e-01,-3.888079245068e-01,-1.232963748405e+01,0,3.000000000000e+00
Ar,Ce,-2.908711962671e-01,-7.595005494816e-02,-8.761893343146e+00,0,3.000000000000e+00
Ar,Pr,-6.003492298199e-01,-4.121154792804e-01,-1.374376815415e+01,0,3.000000000000e+00
Ar,Nd,-3.467496616293e-01,-1.560606087572e-01,-8.775491428583e+00,0,3.000000000000e+00
Ar,Pm,-6.727847945630e-01,-4.542427253854e-01,-1.498495286826e+01,0,3.000000000000e+00
Ar,Sm,-5.582077581803e-01,-3.130463070901e-01,-1.236063830836e+01,0,3.000000000000e+00
Ar,Eu,9.971701217989e-02,4.555330477986e-02,2.396714049311e+00,0,3.000000000000e+00
Ar,Gd,-4.442245317049e-01,-1.766395172855e-01,-9.916591276390e+00,0,3.000000000000e+00
Ar,Tb,-5.017671865212e-01,-2.503361872133e-01,-1.191750156454e+01,0,3.000000000000e+00
Ar,Dy,-1.142171111274e-01,-4.666160508201e-02,-2.920232310129e+00,0,3.000000000000e+00
Ar,Ho,-6.348729569937e-01,-4.664478868281e-01,-1.314640056815e+01,0,3.000000000000e+00
Ar,Er,-1.115870028409e-01,-5.404955227279e-02,-2.763657378733e+00,0,3.000000000000e+00
Ar,Tm,1.282599141392e-01,8.357477943268e-02,3.291112753192e+00,0,3.000000000000e+00
Ar,Yb,-2.100255992315e-01,-5.174039107932e-02,-3.133691953040e+00,0,3.000000000000e+00
Ar,Lu,-6.058828319168e-01,-3.356818407082e-01,-1.129275726398e+01,0,3.000000000000e+00
Ar,Hf,-2.066661593445e-01,-1.197466171168e-01,-9.103454890148e+00,0,3.000000000000e+00
Ar,Ta,-6.027336231277e-01,-3.764002312069e-01,-1.134707921839e+01,0,3.000000000000e+00
Ar,W,-1.158757694960e-01,-7.925597015738e-03,-5.111893721789e+00,0,3.000000000000e+00
Ar,Re,-3.334660076147e-01,-1.502813767281e-01,-5.349692229620e+00,0,3.000000000000e+00
Ar,Os,-5.628071648109e-01,-2.742019866626e-01,-9.818035245763e+00,0,3.000000000000e+00
Ar,Ir,-5.717860266039e-01,-2.532864880843e-01,-9.476928447871e+00,0,3.000000000000e+00
Ar,Pt,-5.158898945076e-01,-1.152508710278e-01,-7.284674874736e+00,0,3.000000000000e+00
Ar,Au,-4.215462515659e-01,-1.284397296187e-01,-6.462746233989e+00,0,3.000000000000e+00
Ar,Hg,7.858766240256e-01,8.023378747946e-01,1.498399857139e+01,0,3.000000000000e+00
Ar,Tl,-5.887677222151e-01,-2.491740313099e-01,-9.468790337615e+00,0,3.000000000000e+00
Ar,Pb,-3.683029237538e-01,5.005573117799e-02,-5.040121511953e+00,0,3.000000000000e+00
Ar,Bi,1.019739269963e-01,1.254673570670e-01,7.080443599185e+00,0,3.000000000000e+00
Ar,Po,-5.224347546351e-01,-1.604738899166e-01,-9.246823878709e+00,0,3.000000000000e+00
Ar,At,-1.452817420403e-01,-1.503485584202e-01,-9.193647069306e+00,0,3.000000000000e+00
Ar,Rn,5.912366317935e-01,6.120057890631e-01,1.285167312185e+01,1,3.000000000000e+00
Ar,Fr,-1.385174884402e-01,-2.781456422965e-01,-1.049326395723e+01,0,4.000000000000e+00
Ar,Ra,-6.305021622599e-01,-3.780492510680e-01,-1.070016819045e+01,0,4.000000000000e+00
Ar,Ac,-7.732785010780e-01,-5.694293550786e-01,-1.745335248669e+01,0,4.000000000000e+00
Ar,Th,-8.400227563033e-02,-4.822207786900e-03,-4.959993234180e+00,0,4.000000000000e+00
Ar,Pa,-2.355718610646e-01,-3.311918817667e-01,-7.954984638553e+00,0,4.000000000000e+00
Ar,U,-2.064678391594e-01,-3.072528841720e-01,-6.986693604629e+00,0,4.000000000000e+00
Ar,Np,-2.052168397909e-01,-3.141916529234e-01,-6.932088425947e+00,0,4.000000000000e+00
Ar,Pu,-2.225323543839e-01,-3.234462476593e-01,-7.517473908003e+00,0,4.000000000000e+00
Ar,Am,-2.291397072526e-01,-3.379276451873e-01,-8.074655935116e+00,0,4.000000000000e+00
Ar,Cm,-2.213920895172e-01,-3.205973625370e-01,-7.514595461910e+00,0,4.000000000000e+00
Ar,Bk,-2.065798890403e-01,-3.092210723409e-01,-6.982362524794e+00,0,4.000000000000e+00
Ar,Cf,-2.050029540373e-01,-3.203311153980e-01,-7.101382878502e+00,0,4.000000000000e+00
Ar,Es,-1.982002333114e-01,-3.179086780784e-01,-7.334326465283e+00,0,4.000000000000e+00
Ar,Fm,-1.795093790103e-01,-2.814471432457e-01,-9.423632609317e+00,0,4.000000000000e+00
Ar,Md,-1.747813935965e-01,-2.771908446218e-01,-9.177715125166e+00,0,4.000000000000e+00
Ar,No,-1.724559991637e-01,-2.750972992233e-01,-9.056864247240e+00,0,4.000000000000e+00
Ar,Lr,-2.616953985577e-01,-3.556194528634e-01,-1.377812863227e+01,0,4.000000000000e+00
Ar,Rf,-2.051921251059e-01,-3.045705805174e-01,-1.076563945140e+01,0,4.000000000000e+00
Ar,Db,-1.619241605351e-01,-2.656134327634e-01,-8.510224811040e+00,0,4.000000000000e+00
Ar,Sg,-1.076611000227e-01,-2.166078310726e-01,-5.699739277873e+00,0,4.000000000000e+00
Ar,Bh,-1.144361235029e-01,-2.227463121271e-01,-6.051049969519e+00,0,4.000000000000e+00
Ar,Hs,-1.212170346792e-01,-2.288830766657e-01,-6.402360661165e+00,0,4.000000000000e+00
K,Ca,-2.413661777509e-02,2.863735227727e-01,-1.238658362145e+00,0,0.000000000000e+00
K,Sc,-1.058663625468e-01,4.488705568466e-01,-3.775710596273e+00,0,0.000000000000e+00
K,Ti,-8.017128606512e-02,3.998675229308e-01,-3.979052823501e+00,0,0.000000000000e+00
K,V,-8.438971330596e-02,4.110682963559e-01,-4.121746087443e+00,0,0.000000000000e+00
K,Cr,-1.900483234824e-02,4.031778598090e-01,-1.033444163356e+00,0,0.000000000000e+00
K,Mn,-9.837542632508e-02,1.408331161672e-01,-4.664375238548e+00,0,0.000000000000e+00
K,Fe,-3.616312186542e-02,2.296530708171e-01,-3.435328436150e+00,0,0.000000000000e+00
K,Co,-1.038149174277e-01,-1.467385325735e-01,-8.291460969188e+00,0,0.000000000000e+00
K,Ni,-1.475634631645e-01,2.030522997495e-01,-4.770058566595e+00,0,0.000000000000e+00
K,Cu,-8.785041597458e-02,4.998669232372e-01,-2.476909359941e+00,0,0.000000000000e+00
K,Zn,1.692166898173e-02,3.733811197964e-01,7.299177686836e-01,0,0.000000000000e+00
K,Ga,-3.597433328510e-02,5.718425417860e-01,-9.568206956645e-01,0,0.000000000000e+00
K,Ge,-1.062013692579e-01,2.708542424269e-01,-4.157405043203e+00,0,0.000000000000e+00
K,As,-1.505636677164e-01,1.845619675161e-01,-4.071712651355e+00,0,0.000000000000e+00
K,Se,-1.172145752908e-01,3.095710219204e-01,-3.647782106613e+00,0,0.000000000000e+00
K,Br,-7.176423241850e-02,1.708145766181e-01,-3.594148197287e+00,0,0.000000000000e+00
K,Kr,3.129404637394e-02,1.131203566413e-01,3.360708009131e+00,0,0.000000000000e+00
K,Rb,-8.720557721239e-02,6.032881386715e-01,-2.978352089153e+00,1,1.000000000000e+00
K,Sr,-1.344745795612e-01,4.973800222116e-01,-4.198384277076e+00,0,1.000000000000e+00
K,Y,9.059231940033e-01,6.500413154317e-01,2.076325749995e+02,0,1.000000000000e+00
K,Zr,-1.276919317892e-01,2.186119948039e-01,-5.562992471821e+00,0,1.000000000000e+00
K,Nb,-1.052328851799e-01,-1.500998217033e-01,-8.418689457292e+00,0,1.000000000000e+00
K,Mo,-4.367622943698e-02,2.288813273437e-02,-1.083198500811e+01,0,1.000000000000e+00
K,Tc,-1.383123800675e-01,2.227224119905e-01,-5.159673325643e+00,0,1.000000000000e+00
K,Ru,-1.346681969588e-01,2.084827795524e-01,-5.184732078614e+00,0,1.000000000000e+00
K,Rh,-1.276337260006e-01,1.628215948227e-01,-5.308859287436e+00,0,1.000000000000e+00
K,Pd,-1.045389400000e-01,-1.497893371935e-01,-8.373087659411e+00,0,1.000000000000e+00
K,Ag,-1.108531359421e-01,3.938509932632e-01,-3.156232482051e+00,0,1.000000000000e+00
K,Cd,-9.361935729668e-02,3.115034221488e-01,-2.613611472932e+00,0,1.000000000000e+00
K,In,-1.440728405349e-01,3.709731150718e-01,-4.922699259154e+00,0,1.000000000000e+00
K,Sn,-1.523798522570e-01,4.124976723614e-01,-4.147105040213e+00,0,1.000000000000e+00
K,Sb,-1.641707294726e-01,2.336806290661e-01,-4.832166245766e+00,0,1.000000000000e+00
K,Te,-1.398243244118e-01,3.217082742514e-01,-4.112235437648e+00,0,1.000000000000e+00
K,I,-1.037271077708e-01,3.186998286493e-01,-3.279332722770e+00,0,1.000000000000e+00
K,Xe,-1.349253312369e-02,1.796606231970e-01,-9.163444806934e-01,0,1.000000000000e+00
K,Cs,-1.380604951743e-01,4.623762886027e-01,-4.852803327889e+00,1,2.000000000000e+00
K,Ba,-1.281709475955e-01,2.848983442676e-01,-6.183333296294e+00,0,2.000000000000e+00
K,La,-1.318793089011e-01,2.447007346611e-01,-5.402183367743e+00,0,2.000000000000e+00
K,Ce,-8.154829082875e-02,1.924064820352e-01,-5.142203630210e+00,0,2.000000000000e+00
K,Pr,-1.153464464079e-01,2.601451078149e-01,-5.527684462092e+00,0,2.000000000000e+00
K,Nd,-9.841646332515e-02,2.272801705824e-01,-5.213871422304e+00,0,2.000000000000e+00
K,Pm,-1.325143742172e-01,1.368486693950e-01,-6.178447576455e+00,0,2.000000000000e+00
K,Sm,-1.265968054172e-01,2.067679654017e-01,-5.868200435489e+00,0,2.000000000000e+00
K,Eu,-1.091232402435e-01,1.850094683039e-01,-5.490367054957e+00,0,2.000000000000e+00
K,Gd,-1.160068307269e-01,2.033785668686e-01,-5.421014886621e+00,0,2.000000000000e+00
K,Tb,-1.148913508478e-01,2.109373264054e-01,-5.712253320248e+00,0,2.000000000000e+00
K,Dy,-1.000073690652e-01,1.907750346059e-01,-5.352484211453e+00,0,2.000000000000e+00
K,Ho,-1.343614787126e-01,2.305852787001e-01,-5.824142197622e+00,0,2.000000000000e+00
K,Er,-1.073822776841e-01,1.787430395638e-01,-5.567245358296e+00,0,2.000000000000e+00
K,Tm,-1.137056497005e-01,1.255346397996e-01,-6.107606138431e+00,0,2.000000000000e+00
K,Yb,-1.824849113521e-01,1.072653926560e-01,-5.699650071594e+00,0,2.000000000000e+00
K,Lu,-1.505635352564e-01,1.640695697646e-01,-5.874464887271e+00,0,2.000000000000e+00
K,Hf,-4.522161492331e-02,3.391192267667e-01,-4.169846860799e+00,0,2.000000000000e+00
K,Ta,-1.372020109935e-01,2.028267270524e-01,-5.406999222038e+00,0,2.000000000000e+00
K,W,-3.904553379414e-02,3.300626611658e-01,-3.605767431175e+00,0,2.000000000000e+00
K,Re,-1.549436929788e-01,1.779086059855e-01,-5.203412940925e+00,0,2.000000000000e+00
K,Os,-1.425978667613e-01,1.462240039742e-01,-5.207330712175e+00,0,2.000000000000e+00
K,Ir,-1.387248807503e-01,1.509488652230e-01,-4.813107772868e+00,0,2.000000000000e+00
K,Pt,-1.504584190444e-01,2.297772140112e-01,-4.447406320904e+00,0,2.000000000000e+00
K,Au,-1.441464061353e-01,9.852610606397e-02,-4.626076951739e+00,0,2.000000000000e+00
K,Hg,-7.071050768120e-02,2.636569184083e-01,-2.822243423983e+00,0,2.000000000000e+00
K,Tl,-1.508647582595e-01,2.478682884561e-01,-5.078967934538e+00,0,2.000000000000e+00
K,Pb,-1.561833125304e-01,3.920644251342e-01,-4.474120044283e+00,0,2.000000000000e+00
K,Bi,-4.658764292387e-02,8.599755448296e-02,-6.771411766413e+00,0,2.000000000000e+00
K,Po,-1.336181458327e-01,1.210769867170e-01,-4.950660315268e+00,0,2.000000000000e+00
K,At,-5.154630947383e-02,-2.310049815414e-01,-6.828283250533e+00,0,2.000000000000e+00
K,Rn,-1.078374535776e-01,2.871634373117e-02,-4.906876450137e+00,0,2.000000000000e+00
K,Fr,-4.784715402665e-02,1.420210071603e-01,-7.587509752661e+00,1,3.000000000000e+00
K,Ra,-1.281651989836e-01,4.588991190177e-01,-4.553143125341e+00,0,3.000000000000e+00
K,Ac,-1.084371359468e-01,3.306620247301e-01,-5.123398355132e+00,0,3.000000000000e+00
K,Th,-3.470608889766e-02,2.377659086317e-01,-4.289758761550e+00,0,3.000000000000e+00
K,Pa,-1.348956417921e-01,-4.929099351379e-01,-9.535665615401e+00,0,3.000000000000e+00
K,U,-1.336525154120e-01,-4.821730932511e-01,-9.467462303929e+00,0,3.000000000000e+00
K,Np,-1.419745495228e-01,-5.259989574950e-01,-1.003919199828e+01,0,3.000000000000e+00
K,Pu,-1.410654727343e-01,-5.120107070244e-01,-9.975545584222e+00,0,3.000000000000e+00
K,Am,-1.479929605150e-01,-5.718497218131e-01,-1.091696435693e+01,0,3.000000000000e+00
K,Cm,-1.417198386503e-01,-5.059319525681e-01,-1.006957910954e+01,0,3.000000000000e+00
K,Bk,-1.360852961595e-01,-4.926411402513e-01,-9.628590548416e+00,0,3.000000000000e+00
K,Cf,-1.435928784803e-01,-5.567520741101e-01,-1.041244866676e+01,0,3.000000000000e+00
K,Es,-1.311239763662e-01,-5.551324634470e-01,-1.015723145931e+01,0,3.000000000000e+00
K,Fm,-8.650849692120e-02,-3.770092030372e-01,-9.506641796786e+00,0,3.000000000000e+00
K,Md,-8.642784203474e-02,-3.780674749976e-01,-9.500144412855e+00,0,3.000000000000e+00
K,No,-8.638682295448e-02,-3.785838616397e-01,-9.496951412752e+00,0,3.000000000000e+00
K,Lr,-8.730118431332e-02,-3.566899160511e-01,-9.621691902252e+00,0,3.000000000000e+00
K,Rf,-8.688156032740e-02,-3.710600934727e-01,-9.542098949096e+00,0,3.000000000000e+00
K,Db,-8.618996551616e-02,-3.808890861546e-01,-9.482508656471e+00,0,3.000000000000e+00
K,Sg,-8.489373485755e-02,-3.919312323575e-01,-9.408252840115e+00,0,3.000000000000e+00
K,Bh,-8.508097744531e-02,-3.906265252603e-01,-9.417534817160e+00,0,3.000000000000e+00
K,Hs,-8.526119687343e-02,-3.892999875727e-01,-9.426816794204e+00,0,3.000000000000e+00
Ca,Sc,3.396396558716e-01,7.722638753865e-01,2.799536452539e+00,0,0.000000000000e+00
Ca,Ti,3.055349991571e-01,7.564903747609e-01,3.504683852336e+00,0,0.000000000000e+00
Ca,V,2.759143478603e-01,7.470051937298e-01,3.114533704737e+00,0,0.000000000000e+00
Ca,Cr,6.148817880574e-01,8.401646671835e-01,7.727546575863e+00,0,0.000000000000e+00
Ca,Mn,6.405909185493e-01,7.731207846046e-01,7.019637066419e+00,0,0.000000000000e+00
Ca,Fe,3.216842914190e-01,7.425470536384e-01,7.062512517044e+00,0,0.000000000000e+00
Ca,Co,-2.561177819404e-01,-3.260604639058e-01,-4.727570970212e+00,0,0.000000000000e+00
Ca,Ni,1.749354006535e-02,3.130082224443e-01,1.306921803847e-01,0,0.000000000000e+00
Ca,Cu,4.329827799986e-01,6.019056547121e-01,2.821395334818e+00,0,0.000000000000e+00
Ca,Zn,5.255684811521e-01,5.583465736709e-01,5.239466650014e+00,0,0.000000000000e+00
Ca,Ga,2.080781397110e-01,3.846745011118e-01,1.279061097952e+00,0,0.000000000000e+00
